1.000000000000000000e+00,0.000000000000000000e+00,1.350000000000000000e+02,9.915582791395697315e-01,4.827290056321504319e-01,6.117232524618581024e-01,2.040000000000000000e+02,4.000000000000000000e+00,2.900000000000000000e+01,8.578431372549019107e-01,1.571428571428571397e-01,3.186662565161947347e-01,-8.984183939029252164e-01,1.082154062880194730e-02,1.114170455273099866e-02,1.165396683101748050e-02,1.235832746366139455e-02,1.165396683101748050e-02,1.248639303323301544e-02,1.242236024844720413e-02,1.223026189408977366e-02,1.223026189408977366e-02,1.152590126144585961e-02,1.094960619837356645e-02,1.082154062880194730e-02,1.075750784401613598e-02,1.152590126144585961e-02,1.139783569187424045e-02,1.107767176794518735e-02,1.101363898315937777e-02,1.037331113530127503e-02,9.925081641800602775e-03,9.797016072228981881e-03,9.732983287443170567e-03,8.900557085227637361e-03,8.580393161298584259e-03,7.683934174297240606e-03,8.068130883012102419e-03,8.708458730870205153e-03,8.900557085227637361e-03,9.156688224370877413e-03,9.412819363514119200e-03,9.348786578728309621e-03,9.348786578728309621e-03,9.156688224370877413e-03,8.708458730870205153e-03,8.580393161298584259e-03,8.324262022155344207e-03,8.196196452583723313e-03,8.388294806941153786e-03,9.092655439585067834e-03,8.964589870013446940e-03,9.348786578728309621e-03,9.540884933085740094e-03,9.861048857014791461e-03,1.011717999615803325e-02,1.088557341358775687e-02,1.191009797016072229e-02,1.235832746366139455e-02,1.331881923544855038e-02,1.491963885509380722e-02,1.555996670295191169e-02,1.613626176602420484e-02,1.645642568995325447e-02,1.607222898123839352e-02,1.632836012038163531e-02,1.613626176602420484e-02,1.594416341166677437e-02,1.491963885509380722e-02,1.267849138759044592e-02,9.797016072228981881e-03,4.930524428507395730e-03,3.329704808862137596e-03,1.792917974002689475e-03,1.088557341358775644e-03,9.604917717871550758e-04,9.604917717871550758e-04,9.604917717871550758e-04,1.088557341358775644e-03,1.024524556572965414e-03,1.152590126144586091e-03,1.216622910930396321e-03,1.152590126144586091e-03,1.280655695716206768e-03,1.344688480502016998e-03,1.216622910930396321e-03,1.344688480502016998e-03,1.408721265287827444e-03,1.600819619645258351e-03,1.728885189216879028e-03,1.536786834859448121e-03,1.536786834859448121e-03,9.604917717871550758e-04,8.964589870013447374e-04,8.324262022155343990e-04,9.604917717871550758e-04,1.024524556572965414e-03,9.604917717871550758e-04,1.088557341358775644e-03,1.088557341358775644e-03,1.024524556572965414e-03,1.152590126144586091e-03,1.216622910930396321e-03,1.152590126144586091e-03,1.280655695716206768e-03,1.344688480502016998e-03,1.408721265287827444e-03,1.408721265287827444e-03,1.408721265287827444e-03,1.600819619645258351e-03,1.664852404431068798e-03,1.664852404431068798e-03,1.856950758788499705e-03
1.000000000000000000e+00,0.000000000000000000e+00,1.170000000000000000e+02,9.909393634322001265e-01,4.798088643311465562e-01,6.298771131917094701e-01,1.770000000000000000e+02,2.000000000000000000e+00,3.100000000000000000e+01,8.248587570621468412e-01,8.885017421602788013e-02,1.397165539542488955e-01,-9.436158597443069507e-01,5.261311820413889888e-03,5.401613468958260666e-03,5.261311820413889888e-03,4.980708523325149198e-03,4.770256050508593464e-03,4.489652753419852774e-03,4.349351104875481995e-03,4.559803577692037729e-03,4.559803577692037729e-03,4.138898632058926261e-03,4.279200280603297039e-03,4.349351104875481995e-03,4.279200280603297039e-03,4.629954401964222685e-03,4.559803577692037729e-03,4.559803577692037729e-03,4.489652753419852774e-03,4.700105226236408508e-03,4.700105226236408508e-03,4.700105226236408508e-03,5.261311820413889888e-03,5.471764293230445622e-03,5.541915117502630578e-03,5.822518414591371268e-03,6.664328305857594205e-03,6.804629954401964116e-03,6.874780778674149072e-03,6.944931602946334895e-03,6.734479130129779161e-03,6.524026657313223426e-03,6.874780778674149072e-03,6.874780778674149072e-03,7.225534900035075585e-03,7.155384075762890629e-03,7.295685724307260540e-03,6.944931602946334895e-03,6.944931602946334895e-03,6.664328305857594205e-03,6.032970887407927002e-03,6.103121711680111958e-03,6.524026657313223426e-03,6.944931602946334895e-03,7.506138197123816275e-03,7.576289021396001230e-03,8.418098912662224168e-03,9.680813749561556839e-03,1.066292528937214969e-02,1.157488600491055758e-02,1.283760084180989199e-02,1.346895826025955832e-02,1.381971238162048483e-02,1.367941073307611319e-02,1.360925990880392823e-02,1.318835496317081676e-02,1.297790249035426190e-02,1.248684672044896547e-02,1.206594177481585400e-02,1.185548930199929914e-02,1.164503682918274254e-02,1.087337776218870629e-02,1.045247281655559482e-02,9.330059628200632060e-03,8.488249736934409123e-03,7.646439845668186186e-03,7.155384075762890629e-03,6.874780778674149072e-03,5.261311820413889888e-03,4.629954401964222685e-03,4.349351104875481995e-03,4.349351104875481995e-03,4.138898632058926261e-03,4.209049456331112084e-03,4.209049456331112084e-03,4.068747807786741305e-03,4.209049456331112084e-03,4.349351104875481995e-03,4.419501929147667818e-03,4.770256050508593464e-03,4.910557699052964242e-03,5.121010171869519109e-03,5.612065941774815533e-03,5.752367590319186312e-03,5.962820063135742046e-03,6.383725008768852648e-03,6.874780778674149072e-03,7.716590669940372009e-03,8.137495615573482610e-03,8.277797264117852521e-03,8.488249736934409123e-03,8.839003858295335636e-03,9.330059628200632060e-03,1.010171869519466831e-02,1.115398105927744611e-02,1.122413188354963107e-02,1.094352858646089124e-02,1.164503682918274254e-02,1.122413188354963107e-02,1.031217116801122491e-02,8.207646439845667566e-03,7.786741494212556965e-03
1.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+02,9.891603435337280592e-01,4.867181985388273069e-01,5.974505442054763860e-01,1.420000000000000000e+02,2.000000000000000000e+00,2.100000000000000000e+01,8.521126760563380031e-01,7.226890756302521701e-02,2.674517521771169193e-01,-8.468063027228696082e-01,9.496466431095406183e-03,9.938162544169610799e-03,1.045347467608951676e-02,1.045347467608951676e-02,1.111601884570082369e-02,1.170494699646643100e-02,1.170494699646643100e-02,1.148409893992932869e-02,1.155771495877503004e-02,1.163133097762072965e-02,1.148409893992932869e-02,1.118963486454652503e-02,1.111601884570082369e-02,1.096878680800942273e-02,1.052709069493521811e-02,1.067432273262661907e-02,1.060070671378091946e-02,1.060070671378091946e-02,1.030624263839811580e-02,9.496466431095406183e-03,9.128386336866902914e-03,9.054770318021201567e-03,9.422850412249704835e-03,9.570082449941107530e-03,9.790930506478209838e-03,9.643698468786807143e-03,9.864546525323911186e-03,9.790930506478209838e-03,1.015901060070671311e-02,1.008539458186101349e-02,1.023262661955241445e-02,1.037985865724381541e-02,1.052709069493521811e-02,1.126325088339222638e-02,1.258833922261484023e-02,1.303003533568904658e-02,1.295641931684334523e-02,1.295641931684334523e-02,1.295641931684334523e-02,1.236749116607773792e-02,1.163133097762072965e-02,1.118963486454652503e-02,1.015901060070671311e-02,1.052709069493521811e-02,1.111601884570082369e-02,1.177856301531213234e-02,1.317726737338044754e-02,1.516489988221437005e-02,1.737338044758539313e-02,1.914016489988221506e-02,1.972909305064782237e-02,1.950824499411071833e-02,1.891931684334511102e-02,1.840400471142520505e-02,1.766784452296819852e-02,1.707891637220259121e-02,1.538574793875147236e-02,1.413427561837455812e-02,1.141048292108362734e-02,8.613074204946996951e-03,4.711425206124852418e-03,3.386336866902238136e-03,1.030624263839811493e-03,8.097762073027090770e-04,6.625441696113074661e-04,4.416961130742049412e-04,4.416961130742049412e-04,5.153121319199057467e-04,4.416961130742049412e-04,5.153121319199057467e-04,4.416961130742049412e-04,4.416961130742049412e-04,4.416961130742049412e-04,4.416961130742049412e-04,5.153121319199057467e-04,4.416961130742049412e-04,5.153121319199057467e-04,5.153121319199057467e-04,4.416961130742049412e-04,4.416961130742049412e-04,4.416961130742049412e-04,4.416961130742049412e-04,3.680800942285041358e-04,3.680800942285041358e-04,3.680800942285041358e-04,4.416961130742049412e-04,3.680800942285041358e-04,2.208480565371024706e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.720000000000000000e+02,9.892081817041034064e-01,4.942691109384945158e-01,6.748882499538501056e-01,1.300000000000000000e+02,4.000000000000000000e+00,2.700000000000000000e+01,7.923076923076922684e-01,1.375739644970414288e-01,6.512666032370303393e-01,-1.017985611110962862e+00,1.088317441972454919e-02,1.146104208802850750e-02,1.126841953192718807e-02,1.069055186362322975e-02,1.011268419531927143e-02,9.245882692863334820e-03,9.438505248964654260e-03,9.631127805065973699e-03,1.030530675142059087e-02,1.001637291726861258e-02,1.088317441972454919e-02,1.155735336607916809e-02,1.213522103438312641e-02,1.300202253683906302e-02,1.319464509294038246e-02,1.290571125878840417e-02,1.338726764904170363e-02,1.309833381488972361e-02,1.290571125878840417e-02,1.194259847828180697e-02,1.117210825387652921e-02,9.920061639217951990e-03,8.860637580660695942e-03,8.379081190407396476e-03,8.282769912356737624e-03,8.282769912356737624e-03,8.282769912356737624e-03,7.608590966002118719e-03,7.993836078204757598e-03,7.897524800154098745e-03,7.801213522103438158e-03,8.282769912356737624e-03,7.801213522103438158e-03,8.186458634306077037e-03,8.571703746508715915e-03,8.668015024559376502e-03,9.053260136762015381e-03,9.534816527015313112e-03,9.727439083116632551e-03,1.088317441972454919e-02,1.107579697582586863e-02,1.184628720023114638e-02,1.280939998073774358e-02,1.348357892709236248e-02,1.473562554175093971e-02,1.733603004911875300e-02,1.984012327843590398e-02,2.128479244919580238e-02,2.263315034190503672e-02,2.321101801020899677e-02,2.369257440046229277e-02,2.340364056631031447e-02,2.176634883944909837e-02,2.003274583453722515e-02,1.704709621496677124e-02,1.415775787344698139e-02,7.704902244052778439e-03,2.600404507367812864e-03,1.059424058557257133e-03,4.815563902532986524e-04,9.631127805065973319e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.620000000000000000e+02,9.885722347629797291e-01,4.960083333719183529e-01,7.854019957636596549e-01,9.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.861668331662930997e-01,-9.186149974285041653e-01,2.769315978953198511e-03,2.907781777900858653e-03,2.492384381057878660e-03,2.215452783162558809e-03,3.184713375796178504e-03,3.600110772639158064e-03,4.569371365272777326e-03,6.507892550540016717e-03,9.277208529493215228e-03,1.093879811686513347e-02,1.287731930213237286e-02,1.384657989476599342e-02,1.578510108003323281e-02,1.689282747161451048e-02,1.592356687898089165e-02,1.592356687898089165e-02,1.564663528108557050e-02,1.716975906950983163e-02,1.813901966214345046e-02,1.661589587371919280e-02,1.661589587371919280e-02,1.606203267792855049e-02,1.509277208529493167e-02,1.578510108003323281e-02,1.841595126003877161e-02,1.952367765162004928e-02,2.132373303793962810e-02,2.215452783162558809e-02,2.381611741899750806e-02,2.547770700636942803e-02,2.423151481584048805e-02,2.256992522846856808e-02,2.035447244530600927e-02,1.966214345056770813e-02,2.007754084741068812e-02,1.827748546109110930e-02,1.800055386319579162e-02,1.633896427582387165e-02,1.592356687898089165e-02,1.675436167266685164e-02,1.647743007477153049e-02,1.647743007477153049e-02,1.647743007477153049e-02,1.647743007477153049e-02,1.786208806424812931e-02,1.993907504846302928e-02,2.340072002215452807e-02,2.755469399058432453e-02,3.198559955690944562e-02,3.350872334533370328e-02,3.530877873165327863e-02,3.461644973691498095e-02,2.838548878427028452e-02,1.190805870949875403e-02,4.707837164220437902e-03,2.769315978953198511e-03,2.630850180005538802e-03,3.184713375796178504e-03,3.738576571586818206e-03,5.400166158958737313e-03,4.569371365272777326e-03,3.738576571586818206e-03,2.353918582110218951e-03,8.307947936859595532e-04,9.692605926336194788e-04,9.692605926336194788e-04,8.307947936859595532e-04,1.107726391581279404e-03,1.107726391581279404e-03,1.107726391581279404e-03,9.692605926336194788e-04,1.246192190528939330e-03,1.384657989476599255e-03,1.523123788424259181e-03,1.661589587371919106e-03,2.215452783162558809e-03,2.353918582110218951e-03,2.907781777900858653e-03,3.600110772639158064e-03,3.184713375796178504e-03,2.769315978953198511e-03,2.215452783162558809e-03,1.661589587371919106e-03,8.307947936859595532e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.110000000000000000e+02,9.914766182907164271e-01,4.880428071955301150e-01,6.763809473753664703e-01,1.490000000000000000e+02,3.000000000000000000e+00,2.400000000000000000e+01,8.389261744966443057e-01,1.085526315789473728e-01,4.693885287907150206e-01,-9.332308835906183431e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.705882352941176600e-04,7.058823529411765172e-04,1.176470588235294015e-03,1.411764705882353034e-03,1.647058823529411837e-03,1.882352941176470640e-03,2.117647058823529226e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.235294117647058845e-03,2.705882352941176450e-03,3.058823529411764872e-03,3.882352941176470465e-03,4.588235294117647307e-03,5.411764705882352901e-03,6.235294117647058494e-03,7.764705882352940930e-03,8.235294117647059403e-03,9.647058823529411353e-03,1.023529411764705944e-02,1.023529411764705944e-02,1.082352941176470580e-02,1.094117647058823542e-02,1.200000000000000025e-02,1.270588235294117622e-02,1.411764705882352991e-02,1.470588235294117627e-02,1.458823529411764665e-02,1.423529411764705953e-02,1.388235294117647067e-02,1.423529411764705953e-02,1.576470588235294110e-02,1.458823529411764665e-02,1.470588235294117627e-02,1.529411764705882436e-02,1.494117647058823550e-02,1.564705882352941321e-02,1.776470588235294287e-02,1.835294117647058923e-02,1.941176470588235406e-02,1.952941176470588194e-02,1.988235294117646906e-02,1.905882352941176347e-02,1.764705882352941152e-02,1.705882352941176516e-02,1.611764705882352822e-02,1.341176470588235220e-02,1.258823529411764661e-02,1.211764705882352987e-02,1.211764705882352987e-02,1.164705882352941139e-02,1.117647058823529466e-02,1.105882352941176504e-02,1.176470588235294101e-02,1.223529411764705949e-02,1.129411764705882427e-02,1.164705882352941139e-02,1.188235294117647063e-02,1.247058823529411699e-02,1.317647058823529470e-02,1.282352941176470584e-02,1.400000000000000029e-02,1.529411764705882436e-02,1.694117647058823381e-02,1.623529411764705957e-02,1.576470588235294110e-02,1.588235294117646898e-02,1.635294117647058745e-02,1.588235294117646898e-02,1.494117647058823550e-02,1.270588235294117622e-02,1.270588235294117622e-02,1.317647058823529470e-02,1.188235294117647063e-02,1.058823529411764656e-02,8.352941176470589021e-03,6.470588235294117731e-03,5.764705882352940888e-03,4.941176470588235295e-03,3.294117647058823675e-03,2.000000000000000042e-03,2.117647058823529226e-03,2.235294117647058845e-03,2.117647058823529226e-03,2.470588235294117647e-03,2.470588235294117647e-03,2.470588235294117647e-03,2.705882352941176450e-03,2.823529411764706069e-03,2.823529411764706069e-03,3.058823529411764872e-03
1.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+01,9.951781724097377158e-01,4.961221945926705401e-01,6.376929077762588660e-01,1.840000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.077253218884119984e-02,1.154446252276706830e-01,-6.566686480616950039e-01,7.671601615074023946e-03,8.613728129205921319e-03,1.103633916554508723e-02,1.157469717362045840e-02,1.251682368775235490e-02,1.238223418573351255e-02,1.211305518169582783e-02,1.103633916554508723e-02,1.009421265141318899e-02,9.825033647375504275e-03,1.036339165545087544e-02,1.090174966352624487e-02,1.184387617765814311e-02,1.184387617765814311e-02,1.318977119784656843e-02,1.332436069986541079e-02,1.305518169582772607e-02,1.318977119784656843e-02,1.305518169582772607e-02,1.238223418573351255e-02,1.211305518169582783e-02,1.144010767160161431e-02,1.170928667563930076e-02,1.144010767160161431e-02,1.184387617765814311e-02,1.130551816958277195e-02,1.130551816958277195e-02,1.157469717362045840e-02,1.103633916554508723e-02,1.022880215343203308e-02,9.017496635262450128e-03,9.017496635262450128e-03,8.748317631224763677e-03,8.075370121130551887e-03,7.806191117092867171e-03,7.940780619111709529e-03,8.479138627187078961e-03,9.421265141318977202e-03,9.825033647375504275e-03,1.009421265141318899e-02,1.076716016150740252e-02,1.090174966352624487e-02,1.157469717362045840e-02,1.184387617765814311e-02,1.359353970390309550e-02,1.426648721399730903e-02,1.682368775235531730e-02,1.682368775235531730e-02,1.749663526244952735e-02,1.736204576043068673e-02,1.857335127860026969e-02,1.790040376850605616e-02,1.722745625841184264e-02,1.641991924629878849e-02,1.561238223418573434e-02,1.507402422611036318e-02,1.318977119784656843e-02,1.332436069986541079e-02,1.251682368775235490e-02,9.152086137281292486e-03,8.882907133243607770e-03,8.882907133243607770e-03,7.940780619111709529e-03,6.864064602960968930e-03,7.267833109017496872e-03,7.537012113055181588e-03,6.729475100942126573e-03,4.845222072678330959e-03,4.037685060565275944e-03,1.211305518169582740e-03,1.076716016150740165e-03,1.345895020188425315e-03,1.345895020188425315e-03,1.345895020188425315e-03,1.345895020188425315e-03,1.345895020188425315e-03,1.345895020188425315e-03,1.615074024226110464e-03,1.480484522207267889e-03,1.480484522207267889e-03,1.615074024226110464e-03,1.615074024226110464e-03,1.749663526244952822e-03,1.749663526244952822e-03,1.884253028263795397e-03,2.018842530282637972e-03,2.153432032301480330e-03,2.153432032301480330e-03,2.288021534320323121e-03,2.422611036339165479e-03,2.557200538358008271e-03,2.691790040376850629e-03,2.826379542395692987e-03,3.230148048452220928e-03,3.499327052489905644e-03,3.633916554508748436e-03,3.903095558546433586e-03,4.576043068640646243e-03,5.652759084791385974e-03,6.325706594885598631e-03
1.000000000000000000e+00,0.000000000000000000e+00,1.220000000000000000e+02,9.908007841954455941e-01,4.836924727138357527e-01,8.366918859197967073e-01,1.260000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.113671802761045493e+00,-4.957957318403239388e-01,1.321658681645464977e-03,8.260366760284156918e-04,8.260366760284156918e-04,6.608293408227324884e-04,6.608293408227324884e-04,6.608293408227324884e-04,8.260366760284156918e-04,9.912440112340987868e-04,1.321658681645464977e-03,1.652073352056831384e-03,1.652073352056831384e-03,2.147695357673880777e-03,2.808524698496613157e-03,3.138939368907979564e-03,4.791012720964811164e-03,6.112671402610275924e-03,5.947464067404592721e-03,5.947464067404592721e-03,6.773500743433008738e-03,6.773500743433008738e-03,6.608293408227325534e-03,7.434330084255740684e-03,8.921196101106889514e-03,8.921196101106889514e-03,1.172972079960350224e-02,1.387741615727738388e-02,1.569469684453989738e-02,1.585990417974558059e-02,1.982488022468197747e-02,2.114653890632743963e-02,2.296381959358995486e-02,2.329423426400132127e-02,2.478110028085247010e-02,2.445068561044110370e-02,2.544192962167520292e-02,2.527672228646951971e-02,2.494630761605815331e-02,2.692879563852635175e-02,2.758962497934908456e-02,3.023294234264001235e-02,3.122418635387411157e-02,2.874607632578886351e-02,2.907649099620022992e-02,2.626796629770361893e-02,2.544192962167520292e-02,2.428547827523542049e-02,2.544192962167520292e-02,3.138939368907979477e-02,3.717165042127870689e-02,4.097141913100941363e-02,4.212787047744919605e-02,3.766727242689575650e-02,2.841566165537749711e-02,2.362464893441268768e-02,1.685114819097967981e-02,1.073847678836940302e-02,6.112671402610275924e-03,2.973732033702296360e-03,2.147695357673880777e-03,2.643317363290929953e-03,2.973732033702296360e-03,2.808524698496613157e-03,2.643317363290929953e-03,1.982488022468197574e-03,9.912440112340987868e-04,9.912440112340987868e-04,8.260366760284156918e-04,6.608293408227324884e-04,6.608293408227324884e-04,8.260366760284156918e-04,6.608293408227324884e-04,4.956220056170493934e-04,4.956220056170493934e-04,3.304146704113662442e-04,6.608293408227324884e-04,6.608293408227324884e-04,6.608293408227324884e-04,6.608293408227324884e-04,6.608293408227324884e-04,6.608293408227324884e-04,6.608293408227324884e-04,8.260366760284156918e-04,8.260366760284156918e-04,8.260366760284156918e-04,9.912440112340987868e-04,9.912440112340987868e-04,1.321658681645464977e-03,1.321658681645464977e-03,1.321658681645464977e-03,1.321658681645464977e-03,1.321658681645464977e-03,1.486866016851148180e-03,1.652073352056831384e-03,1.817280687262514370e-03,2.147695357673880777e-03,2.312902692879563980e-03,2.808524698496613157e-03,3.304146704113662767e-03,4.956220056170494367e-03,4.791012720964811164e-03
1.000000000000000000e+00,0.000000000000000000e+00,1.490000000000000000e+02,9.880637667227428755e-01,4.831947568005237614e-01,7.749384245792809711e-01,1.190000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.375879540464305162e+00,-7.654180290161392008e-01,3.005710850616170578e-04,1.502855425308085289e-04,3.005710850616170578e-04,3.005710850616170578e-04,6.011421701232341156e-04,1.653140967838893872e-03,1.953712052900511038e-03,1.803426510369702347e-03,2.254283137962127988e-03,2.705139765554553846e-03,2.855425308085362320e-03,3.306281935677787744e-03,3.757138563270213602e-03,4.207995190862639026e-03,6.161707243763150064e-03,8.115419296663661103e-03,9.918845807033362799e-03,1.217312894499549165e-02,1.292455665764953403e-02,1.292455665764953403e-02,1.277427111511872555e-02,1.262398557258791708e-02,1.322512774271115098e-02,1.442741208295761877e-02,1.608055305079651373e-02,1.893597835888187475e-02,2.239254583709047314e-02,2.434625788999098331e-02,2.705139765554553585e-02,2.645025548542230195e-02,2.509768560264502568e-02,2.599939885782987653e-02,2.690111211301472738e-02,2.614968440036068500e-02,2.254283137962128161e-02,2.224226029455966466e-02,2.134054703937481381e-02,2.058911932672076797e-02,1.923654944394349170e-02,1.938683498647430017e-02,1.848512173128944933e-02,1.983769161406672560e-02,2.058911932672076797e-02,2.344454463480613246e-02,2.479711451758340873e-02,2.705139765554553585e-02,3.050796513375413424e-02,3.336339044183949526e-02,3.681995792004809365e-02,4.358280733393447848e-02,4.493537721671175128e-02,4.027652539825668510e-02,3.186053501653141051e-02,2.269311692215209009e-02,1.217312894499549165e-02,4.508566275924255976e-03,1.803426510369702347e-03,1.051998797715659757e-03,1.051998797715659757e-03,1.202284340246468231e-03,9.017132551848511734e-04,7.514277126540426987e-04,7.514277126540426987e-04,6.011421701232341156e-04,7.514277126540426987e-04,7.514277126540426987e-04,7.514277126540426987e-04,7.514277126540426987e-04,7.514277126540426987e-04,9.017132551848511734e-04,9.017132551848511734e-04,1.051998797715659757e-03,1.051998797715659757e-03,1.051998797715659757e-03,9.017132551848511734e-04,1.051998797715659757e-03,1.051998797715659757e-03,1.202284340246468231e-03,1.051998797715659757e-03,1.202284340246468231e-03,1.352569882777276923e-03,1.502855425308085397e-03,1.502855425308085397e-03,1.502855425308085397e-03,1.803426510369702347e-03,2.103997595431319513e-03,2.705139765554553846e-03,3.155996393146979270e-03,4.658851818455064450e-03,4.358280733393447501e-03,3.757138563270213602e-03,3.155996393146979270e-03,2.554854223023744937e-03,1.352569882777276923e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.300000000000000000e+01,9.906635879931733335e-01,4.883976759237514398e-01,6.167824779468120688e-01,1.380000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.347826086956521618e-02,4.218065507948933757e-01,-5.492815482729335175e-01,2.125398512221041321e-03,2.745306411618845220e-03,2.922422954303931925e-03,3.188097768331561981e-03,3.099539496989018629e-03,3.010981225646475277e-03,3.542330853701735824e-03,3.985122210414453019e-03,4.516471838469713132e-03,4.605030109812256051e-03,4.693588381154799836e-03,4.516471838469713132e-03,4.782146652497343622e-03,5.047821466524973245e-03,5.490612823237690440e-03,5.667729365922777145e-03,6.110520722635494340e-03,6.553312079348211534e-03,6.287637265320581044e-03,6.996103436060927862e-03,7.438894792773645057e-03,7.704569606801275547e-03,7.616011335458731761e-03,7.881686149486361384e-03,8.058802692171448956e-03,8.058802692171448956e-03,8.324477506199079446e-03,7.527453064116188843e-03,7.350336521431101271e-03,7.793127878143818466e-03,8.235919234856534793e-03,8.501594048884165283e-03,9.298618490967056754e-03,9.829968119022316000e-03,1.098122564647538088e-02,1.204392490258590111e-02,1.319518243003896599e-02,1.354941551540913940e-02,1.390364860077931281e-02,1.346085724406659648e-02,1.354941551540913940e-02,1.470067304286220254e-02,1.425788168614948621e-02,1.452355650017711670e-02,1.461211477151965962e-02,1.505490612823237769e-02,1.523202267091746352e-02,1.532058094226000644e-02,1.549769748494509401e-02,1.567481402763018158e-02,1.611760538434289791e-02,1.567481402763018158e-02,1.487778958554729011e-02,1.540913921360255109e-02,1.478923131420474719e-02,1.443499822883457379e-02,1.408076514346440038e-02,1.363797378675168231e-02,1.292950761601133550e-02,1.230959971661353160e-02,1.204392490258590111e-02,1.089266737513283796e-02,1.036131774707757698e-02,1.018420120439248941e-02,1.000708466170740357e-02,9.918526390364860654e-03,9.829968119022316000e-03,1.009564293304994649e-02,1.080410910379029331e-02,1.071555083244775039e-02,1.080410910379029331e-02,1.044987601842011990e-02,1.044987601842011990e-02,1.018420120439248941e-02,9.829968119022316000e-03,9.564293304994687245e-03,9.210060219624512101e-03,9.210060219624512101e-03,8.855827134254338692e-03,9.032943676939426264e-03,9.210060219624512101e-03,1.000708466170740357e-02,1.044987601842011990e-02,1.124690046050301137e-02,1.239815798795607452e-02,1.319518243003896599e-02,1.354941551540913940e-02,1.399220687212185572e-02,1.354941551540913940e-02,1.381509032943676989e-02,1.381509032943676989e-02,1.337229897272405182e-02,1.248671625929861917e-02,1.230959971661353160e-02,1.018420120439248941e-02,8.678710591569252855e-03,6.464753808005667748e-03,4.516471838469713132e-03,2.745306411618845220e-03,1.594048884165780991e-03
