0.000000000000000000e+00,8.500000000000000000e+01,9.866099558916193724e-01,5.085100338450437851e-01,8.727909572544538808e-01,1.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.072352566900286630e-02,-3.089486217725840866e-01,3.198720511795281884e-03,1.999200319872051178e-03,2.798880447820871649e-03,3.198720511795281884e-03,3.598560575769692120e-03,3.598560575769692120e-03,3.998400639744102356e-03,4.398240703718512591e-03,3.998400639744102356e-03,4.398240703718512591e-03,4.398240703718512591e-03,5.197920831667333062e-03,5.997600959616153533e-03,6.397441023590563769e-03,5.997600959616153533e-03,6.397441023590563769e-03,5.597760895641743298e-03,7.996801279488204711e-03,9.996001599360256756e-03,1.119552179128348660e-02,9.596161535385845653e-03,8.796481407437025182e-03,9.596161535385845653e-03,1.159536185525789770e-02,1.439424230307876848e-02,1.879248300679728020e-02,2.199120351859256209e-02,2.758896441423430712e-02,2.718912435025989602e-02,2.678928428628548492e-02,2.718912435025989602e-02,2.958816473410635917e-02,2.958816473410635917e-02,2.678928428628548492e-02,2.439024390243902524e-02,2.159136345461815445e-02,2.119152339064374335e-02,1.919232307077169131e-02,1.919232307077169131e-02,1.919232307077169131e-02,1.959216313474610241e-02,2.159136345461815445e-02,2.439024390243902524e-02,2.359056377449020303e-02,2.678928428628548492e-02,2.638944422231107728e-02,2.998800479808076680e-02,3.438624550179927852e-02,4.118352658936425686e-02,4.598160735705717622e-02,4.678128748500599843e-02,4.518192722910835402e-02,3.998400639744102703e-02,2.918832467013194806e-02,9.596161535385845653e-03,3.198720511795281884e-03,2.798880447820871649e-03,1.599360255897640942e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+01,9.911758217515993508e-01,4.959077153520432546e-01,6.801756481041284497e-01,1.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.210997498283272966e-01,-5.487719750155880538e-01,7.898894154818324881e-03,9.215376513954712939e-03,1.184834123222748732e-02,1.395471300684570856e-02,1.474460242232754001e-02,1.500789889415481831e-02,1.579778830963664976e-02,1.369141653501843026e-02,1.553449183780937319e-02,1.527119536598209662e-02,1.658767772511848468e-02,1.606108478146392807e-02,1.553449183780937319e-02,1.500789889415481831e-02,1.448130595050026344e-02,1.421800947867298513e-02,1.421800947867298513e-02,1.474460242232754001e-02,1.474460242232754001e-02,1.474460242232754001e-02,1.527119536598209662e-02,1.316482359136387538e-02,1.237493417588204393e-02,1.132174828857293244e-02,8.688783570300158063e-03,8.425487098472879757e-03,7.372301211163770004e-03,6.582411795681937690e-03,6.319115323854660252e-03,5.792522380200105375e-03,5.529225908372827937e-03,5.265929436545550499e-03,5.792522380200105375e-03,5.792522380200105375e-03,5.529225908372827937e-03,6.319115323854660252e-03,6.845708267509215128e-03,7.109004739336492566e-03,7.898894154818324881e-03,8.425487098472879757e-03,8.952080042127434634e-03,1.026856240126382269e-02,1.132174828857293244e-02,1.369141653501843026e-02,1.395471300684570856e-02,1.553449183780937319e-02,1.606108478146392807e-02,1.632438125329120637e-02,1.948393891521853563e-02,1.922064244339125733e-02,2.159031068983675514e-02,2.001053185887309224e-02,1.869404949973670418e-02,1.895734597156398249e-02,1.764086361242759443e-02,1.685097419694575951e-02,1.527119536598209662e-02,1.448130595050026344e-02,7.898894154818324881e-03,1.053185887309109970e-03,7.898894154818325315e-04,2.632964718272774924e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.500000000000000000e+01,9.882389838482045219e-01,4.794458515544652299e-01,7.814484827709767822e-01,8.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.659996221299490760e-01,-6.697840899258397096e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.792064871126556286e-04,1.448016217781639180e-03,1.737619461337966886e-03,3.764842166232261911e-03,4.923255140457573169e-03,5.502461627570228581e-03,5.502461627570228581e-03,6.081668114682884860e-03,6.371271358239212132e-03,6.081668114682884860e-03,6.660874601795540272e-03,1.042571676802780262e-02,1.274254271647842426e-02,1.245293947292209699e-02,1.332174920359108054e-02,1.245293947292209699e-02,1.216333622936576972e-02,1.129452649869678617e-02,1.216333622936576972e-02,1.448016217781639137e-02,1.563857515204170393e-02,1.998262380538661995e-02,2.200984651028091432e-02,2.085143353605560523e-02,2.143064002316825978e-02,2.172024326672458705e-02,2.172024326672458705e-02,2.114103677961193251e-02,2.200984651028091432e-02,2.114103677961193251e-02,2.345786272806255415e-02,2.432667245873153944e-02,2.548508543295684853e-02,2.635389516362583381e-02,2.896032435563278273e-02,2.867072111207645546e-02,3.069794381697074984e-02,2.664349840718216109e-02,2.577468867651317580e-02,2.258905299739357234e-02,2.200984651028091432e-02,2.200984651028091432e-02,2.258905299739357234e-02,2.287865624094989961e-02,2.664349840718216109e-02,2.548508543295684853e-02,2.461627570228786671e-02,2.403706921517520870e-02,2.838111786852012819e-02,2.953953084274543728e-02,2.838111786852012819e-02,2.664349840718216109e-02,2.143064002316825978e-02,1.679698812626701301e-02,1.013611352447147361e-02,5.212858384013901308e-03,2.316825948450622515e-03,2.896032435563278143e-04,2.896032435563278143e-04,2.896032435563278143e-04,2.896032435563278143e-04,2.896032435563278143e-04,5.792064871126556286e-04,5.792064871126556286e-04,5.792064871126556286e-04,5.792064871126556286e-04,5.792064871126556286e-04,5.792064871126556286e-04,8.688097306689834430e-04,8.688097306689834430e-04,8.688097306689834430e-04,1.158412974225311257e-03,8.688097306689834430e-04,5.792064871126556286e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.400000000000000000e+01,9.927392739273926958e-01,5.027315373158692813e-01,8.298967473248984872e-01,7.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.919180950171569255e-01,-9.171225862916618787e-01,8.639308855291576552e-04,1.727861771058315310e-03,1.727861771058315310e-03,1.295896328293736537e-03,1.295896328293736537e-03,2.159827213822894301e-03,2.159827213822894301e-03,2.591792656587473074e-03,3.887688984881209394e-03,5.615550755939524921e-03,7.343412526997840015e-03,7.775377969762418788e-03,9.071274298056155108e-03,1.036717062634989230e-02,9.935205183585312655e-03,1.166306695464362775e-02,1.209503239740820739e-02,1.425485961123110212e-02,1.511879049676025967e-02,1.511879049676025967e-02,1.555075593952483758e-02,1.555075593952483758e-02,1.987041036717062531e-02,2.289416846652267759e-02,2.289416846652267759e-02,2.591792656587472987e-02,3.066954643628509725e-02,3.282937365010799025e-02,3.412526997840172743e-02,3.369330453563714606e-02,3.542116630669546462e-02,2.937365010799136006e-02,2.721382289416846706e-02,2.203023758099352178e-02,2.073434125269978459e-02,1.727861771058315440e-02,1.771058315334773231e-02,1.511879049676025967e-02,1.295896328293736494e-02,1.598272138228941722e-02,1.684665226781857303e-02,1.771058315334773231e-02,1.857451403887688812e-02,1.857451403887688812e-02,1.771058315334773231e-02,2.203023758099352178e-02,2.850971922246220425e-02,3.282937365010799025e-02,3.498920086393088325e-02,3.930885529157667618e-02,4.665226781857451099e-02,3.887688984881209481e-02,3.239740820734341581e-02,2.159827213822894040e-02,8.207343412526997561e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.900000000000000000e+01,9.932654118459678383e-01,5.139139220607941150e-01,8.387138628224977133e-01,7.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.198761849624339737e-01,-4.935489542354126180e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.025764895330112710e-04,8.051529790660225420e-04,8.051529790660225420e-04,1.610305958132045084e-03,1.610305958132045084e-03,1.610305958132045084e-03,1.207729468599033759e-03,2.818035426731078843e-03,3.623188405797101493e-03,4.025764895330112385e-03,6.441223832528180336e-03,6.843800322061191661e-03,8.051529790660224770e-03,9.259259259259258745e-03,1.086956521739130405e-02,1.167471819645732670e-02,1.288244766505636067e-02,9.661835748792270070e-03,7.246376811594202987e-03,7.246376811594202987e-03,8.454106280193236095e-03,8.454106280193236095e-03,9.661835748792270070e-03,1.167471819645732670e-02,1.288244766505636067e-02,1.288244766505636067e-02,1.650563607085346260e-02,1.650563607085346260e-02,2.214170692431562115e-02,2.858293075684379889e-02,2.777777777777777624e-02,3.099838969404186684e-02,2.697262479871175359e-02,2.777777777777777624e-02,2.576489533011272134e-02,2.657004830917874399e-02,2.777777777777777624e-02,2.938808373590982154e-02,2.938808373590982154e-02,2.697262479871175359e-02,2.616747181964573440e-02,2.657004830917874399e-02,2.697262479871175359e-02,3.421900161030595744e-02,3.864734299516908028e-02,4.267310789049919700e-02,4.066022544283413864e-02,3.743961352657004804e-02,3.301127214170692520e-02,2.818035426731078930e-02,2.858293075684379889e-02,3.019323671497584419e-02,2.858293075684379889e-02,2.616747181964573440e-02,1.086956521739130405e-02,5.233494363929146360e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.450000000000000000e+02,9.814791161067825120e-01,4.938487827290298227e-01,8.453948883191402253e-01,8.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.663886757646218850e-01,-5.283456100413068679e-01,1.058481079650701187e-03,7.938608097380259448e-04,7.938608097380259448e-04,5.292405398253505937e-04,7.938608097380259448e-04,1.587721619476051890e-03,1.587721619476051890e-03,1.852341889388727132e-03,2.381582429214077617e-03,2.910822969039428536e-03,4.233924318602804750e-03,5.557025668166181397e-03,7.673987827467584205e-03,9.261709446943636528e-03,1.032019052659433750e-02,1.058481079650701318e-02,1.137867160624503847e-02,1.296639322572109079e-02,1.270177295580841512e-02,1.428949457528446744e-02,1.376025403545911609e-02,1.217253241598306376e-02,1.164329187615771415e-02,1.217253241598306376e-02,1.296639322572109079e-02,1.534797565493516841e-02,1.772955808414924603e-02,2.011114051336332365e-02,2.090500132310135067e-02,2.011114051336332365e-02,2.196348240275204991e-02,2.460968510187880320e-02,2.646202699126752947e-02,2.566816618152950591e-02,2.381582429214077964e-02,2.593278645144218159e-02,2.434506483196612753e-02,2.355120402222810397e-02,2.196348240275204991e-02,1.931727970362529662e-02,2.169886213283937423e-02,2.328658375231542829e-02,2.487430537179147888e-02,2.460968510187880320e-02,2.381582429214077964e-02,2.249272294257740126e-02,2.249272294257740126e-02,2.434506483196612753e-02,2.672664726118020515e-02,2.725588780100555650e-02,2.884360942048161056e-02,2.646202699126752947e-02,2.408044456205345185e-02,2.143424186292669856e-02,1.905265943371262094e-02,1.746493781423657035e-02,1.640645673458586765e-02,1.693569727441121900e-02,1.561259592484784409e-02,1.534797565493516841e-02,1.243715268589573944e-02,9.526329716856310470e-03,6.615506747816882367e-03,6.086266207991531882e-03,6.350886477904207558e-03,3.440063508864779022e-03,1.323101349563376647e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.370000000000000000e+02,9.823339780786589648e-01,4.795196909742155955e-01,8.248444700958649234e-01,7.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.579395682207355822e+00,-8.519917549127682399e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.997275204359673047e-03,2.724795640326975379e-03,3.269754768392370715e-03,3.542234332425067949e-03,4.087193460490462851e-03,4.632152588555858187e-03,5.449591280653950758e-03,5.449591280653950758e-03,7.356948228882834000e-03,7.901907356948229336e-03,9.536784741144414476e-03,9.809264305177112578e-03,9.536784741144414476e-03,9.264305177111716375e-03,8.991825613079018273e-03,8.719346049046321906e-03,9.264305177111716375e-03,1.035422343324250705e-02,1.171662125340599409e-02,1.144414168937329772e-02,1.198910081743869219e-02,1.307901907356948286e-02,1.471389645776566800e-02,1.634877384196185141e-02,1.716621253405994571e-02,1.880108991825613085e-02,1.880108991825613085e-02,1.934604904632152705e-02,1.852861035422343275e-02,2.070844686648501409e-02,2.043596730245231599e-02,2.098092643051771219e-02,2.125340599455041030e-02,2.261580381471389734e-02,2.316076294277929007e-02,2.561307901907356951e-02,2.806539509536784896e-02,2.806539509536784896e-02,2.997275204359672873e-02,2.724795640326975465e-02,2.670299727520435845e-02,2.697547683923705655e-02,2.861035422343324169e-02,2.997275204359672873e-02,3.133514986376021577e-02,3.351498637602180058e-02,3.215258855585831355e-02,3.024523160762942683e-02,2.833787465940054359e-02,2.125340599455041030e-02,1.471389645776566800e-02,1.634877384196185141e-02,1.743869209809264381e-02,1.989100817438691979e-02,1.852861035422343275e-02,1.662125340599454951e-02,1.307901907356948286e-02,7.901907356948229336e-03,6.539509536784741429e-03,4.632152588555858187e-03,3.269754768392370715e-03,1.089918256130790238e-03,8.174386920980926787e-04,5.449591280653951191e-04,8.174386920980926787e-04,8.174386920980926787e-04,1.089918256130790238e-03,1.089918256130790238e-03,1.089918256130790238e-03,8.174386920980926787e-04,8.174386920980926787e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.400000000000000000e+01,9.881732459645197197e-01,5.019531452390620929e-01,8.558676566091191207e-01,8.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.688229870984460090e-01,-6.596297408634538284e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.196391103650860192e-04,4.196391103650860192e-04,8.392782207301720384e-04,8.392782207301720384e-04,1.258917331095258003e-03,1.678556441460344077e-03,1.678556441460344077e-03,1.678556441460344077e-03,1.258917331095258003e-03,2.098195551825430150e-03,2.937473772555602297e-03,4.616030214015946591e-03,7.133864876206462598e-03,1.342845153168275261e-02,1.426772975241292520e-02,1.426772975241292520e-02,1.300881242131766632e-02,1.216953420058749548e-02,1.468736886277801149e-02,1.678556441460344120e-02,1.720520352496852576e-02,1.972303818715904350e-02,2.224087284934955777e-02,2.559798573227024809e-02,2.475870751154007551e-02,2.727654217373059325e-02,2.811582039446076237e-02,2.769618128409567781e-02,2.937473772555602297e-02,2.685690306336550523e-02,3.021401594628619555e-02,3.021401594628619555e-02,3.315148971884179785e-02,3.734788082249265728e-02,3.483004616030214301e-02,3.441040704993705152e-02,3.399076793957196696e-02,3.315148971884179785e-02,3.315148971884179785e-02,2.979437683592110753e-02,2.979437683592110753e-02,2.811582039446076237e-02,2.349979018044481838e-02,2.014267729752412805e-02,1.888375996642887092e-02,1.678556441460344120e-02,1.384809064204783891e-02,1.091061686949223661e-02,7.973143096936634311e-03,6.714225765841376307e-03,6.714225765841376307e-03,7.133864876206462598e-03,8.392782207301720601e-03,7.133864876206462598e-03,6.714225765841376307e-03,6.714225765841376307e-03,5.035669324381032014e-03,1.678556441460344077e-03,2.098195551825430150e-03,2.517834662190516007e-03,2.517834662190516007e-03,2.517834662190516007e-03,2.937473772555602297e-03,2.937473772555602297e-03,3.357112882920688154e-03,2.937473772555602297e-03,2.937473772555602297e-03,3.776751993285774444e-03,3.776751993285774444e-03,3.776751993285774444e-03,4.616030214015946591e-03,5.035669324381032014e-03,5.455308434746118304e-03,7.133864876206462598e-03,1.091061686949223661e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.400000000000000000e+01,9.858433734939758830e-01,4.960130531003092424e-01,9.035279257225077298e-01,6.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.546404774160540452e+00,-5.306208885588856727e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.190810465858328238e-04,6.381620931716656476e-04,9.572431397574984171e-04,1.595405232929164065e-03,2.233567326100829604e-03,3.509891512444160682e-03,4.148053605615826221e-03,5.105296745373325180e-03,5.424377791959157299e-03,5.105296745373325180e-03,6.700701978302489245e-03,7.977026164645819456e-03,9.572431397574984388e-03,1.148691767708998057e-02,1.723037651563497086e-02,2.105934907466496323e-02,2.361199744735162712e-02,2.201659221442246392e-02,2.265475430759412989e-02,2.456924058710912434e-02,2.648372686662412226e-02,2.999361837906828337e-02,2.871729419272495143e-02,2.807913209955328546e-02,2.903637523931078615e-02,2.807913209955328546e-02,2.744097000638161948e-02,3.031269942565411463e-02,2.712188895979578823e-02,2.903637523931078615e-02,2.839821314613912018e-02,3.126994256541161532e-02,3.637523931078493616e-02,3.573707721761327366e-02,3.446075303126994172e-02,3.095086151882578060e-02,2.712188895979578823e-02,2.839821314613912018e-02,2.903637523931078615e-02,3.254626675175494727e-02,3.892788768347160006e-02,4.339502233567325840e-02,4.467134652201659034e-02,3.765156349712826811e-02,2.648372686662412226e-02,1.372048500319080974e-02,6.381620931716656476e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.500000000000000000e+01,9.904827824883197795e-01,5.077932268097550272e-01,8.633824341084611609e-01,9.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.146818113590496901e-01,-9.420714932266190944e-01,4.258943781942078422e-04,4.258943781942078422e-04,8.517887563884156844e-04,8.517887563884156844e-04,4.258943781942078422e-04,8.517887563884156844e-04,8.517887563884156844e-04,8.517887563884156844e-04,1.277683134582623418e-03,1.703577512776831369e-03,1.277683134582623418e-03,1.703577512776831369e-03,1.277683134582623418e-03,2.555366269165246836e-03,2.981260647359455004e-03,2.129471890971039102e-03,2.555366269165246836e-03,3.833049403747870471e-03,8.091993185689948243e-03,9.795570698466780912e-03,1.235093696763202645e-02,1.235093696763202645e-02,1.064735945485519551e-02,1.107325383304940368e-02,1.277683134582623461e-02,1.490630323679727372e-02,1.916524701873935366e-02,1.788756388415672915e-02,1.746166950596252099e-02,1.575809199318568832e-02,1.533219761499148188e-02,1.362862010221465095e-02,1.959114139693356182e-02,2.086882453151618286e-02,2.257240204429301553e-02,2.342419080068143186e-02,2.555366269165246923e-02,2.470187393526405290e-02,2.640545144804088556e-02,2.810902896081771823e-02,3.023850085178875560e-02,2.853492333901192640e-02,2.683134582623509373e-02,3.151618398637137664e-02,2.810902896081771823e-02,2.938671209540033927e-02,2.938671209540033927e-02,3.151618398637137664e-02,3.790459965928449915e-02,4.045996592844974121e-02,4.088586030664394938e-02,3.705281090289608281e-02,2.597955706984667740e-02,1.448040885860306728e-02,1.149914821124361185e-02,1.277683134582623461e-02,1.022146507666098735e-02,7.240204429301533642e-03,2.981260647359455004e-03,2.981260647359455004e-03,3.407155025553662737e-03,3.833049403747870471e-03,5.536626916524701840e-03,2.129471890971039102e-03,2.129471890971039102e-03,2.555366269165246836e-03,1.703577512776831369e-03,2.129471890971039102e-03,2.129471890971039102e-03,2.129471890971039102e-03,2.555366269165246836e-03,2.981260647359455004e-03,2.555366269165246836e-03,2.981260647359455004e-03,2.981260647359455004e-03,2.555366269165246836e-03,2.981260647359455004e-03,2.981260647359455004e-03,3.407155025553662737e-03,3.833049403747870471e-03,4.258943781942078205e-03,4.684838160136286372e-03,5.110732538330493673e-03,5.962521294718910007e-03,7.666098807495740942e-03,1.064735945485519551e-02,8.517887563884156410e-03,6.388415672913117307e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
